year,state,state_po,candidate,party_simplified,writein,candidate_votes,total_votes
2008,OREGON,OR,"MCCAIN, JOHN",REPUBLICAN,FALSE,738475,1827864
2008,OREGON,OR,"NADER, RALPH",OTHER,FALSE,18614,1827864
2008,OREGON,OR,OTHER,OTHER,FALSE,13613,1827864
2008,OREGON,OR,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,7693,1827864
2008,OREGON,OR,,LIBERTARIAN,FALSE,7635,1827864
2008,OREGON,OR,"MCKINNEY, CYNTHIA",OTHER,FALSE,4543,1827864
2008,PENNSYLVANIA,PA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,3276363,6013272
2008,PENNSYLVANIA,PA,"MCCAIN, JOHN",REPUBLICAN,FALSE,2655885,6013272
2008,PENNSYLVANIA,PA,"NADER, RALPH",OTHER,FALSE,42977,6013272
2008,PENNSYLVANIA,PA,"BARR, BOB",LIBERTARIAN,FALSE,19912,6013272
2008,PENNSYLVANIA,PA,,OTHER,TRUE,9955,6013272
2008,PENNSYLVANIA,PA,SCATTERING,OTHER,FALSE,8180,6013272
2008,RHODE ISLAND,RI,"OBAMA, BARACK H.",DEMOCRAT,FALSE,296571,471766
2008,RHODE ISLAND,RI,"MCCAIN, JOHN",REPUBLICAN,FALSE,165391,471766
2008,RHODE ISLAND,RI,"NADER, RALPH",OTHER,FALSE,4829,471766
2008,RHODE ISLAND,RI,,OTHER,TRUE,1999,471766
2008,RHODE ISLAND,RI,"BARR, BOB",LIBERTARIAN,FALSE,1382,471766
2008,RHODE ISLAND,RI,"MCKINNEY, CYNTHIA",OTHER,FALSE,797,471766
2008,RHODE ISLAND,RI,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,675,471766
2008,RHODE ISLAND,RI,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,122,471766
2008,SOUTH CAROLINA,SC,"MCCAIN, JOHN",REPUBLICAN,FALSE,1034896,1920969
2008,SOUTH CAROLINA,SC,"OBAMA, BARACK H.",DEMOCRAT,FALSE,862449,1920969
2008,SOUTH CAROLINA,SC,"BARR, BOB",LIBERTARIAN,FALSE,7283,1920969
2008,SOUTH CAROLINA,SC,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,6827,1920969
2008,SOUTH CAROLINA,SC,"NADER, RALPH",OTHER,FALSE,5053,1920969
2008,SOUTH CAROLINA,SC,"MCKINNEY, CYNTHIA",OTHER,FALSE,4461,1920969
2008,SOUTH DAKOTA,SD,"MCCAIN, JOHN",REPUBLICAN,FALSE,203054,381975
2008,SOUTH DAKOTA,SD,"OBAMA, BARACK H.",DEMOCRAT,FALSE,170924,381975
2008,SOUTH DAKOTA,SD,"NADER, RALPH",OTHER,FALSE,4267,381975
2008,SOUTH DAKOTA,SD,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,1895,381975
2008,SOUTH DAKOTA,SD,"BARR, BOB",LIBERTARIAN,FALSE,1835,381975
2008,TENNESSEE,TN,"MCCAIN, JOHN",REPUBLICAN,FALSE,1479178,2599749
2008,TENNESSEE,TN,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1087437,2599749
2008,TENNESSEE,TN,,OTHER,FALSE,33134,2599749
2008,TEXAS,TX,"MCCAIN, JOHN",REPUBLICAN,FALSE,4479328,8077795
2008,TEXAS,TX,"OBAMA, BARACK H.",DEMOCRAT,FALSE,3528633,8077795
2008,TEXAS,TX,"BARR, BOB",LIBERTARIAN,FALSE,56116,8077795
2008,TEXAS,TX,,OTHER,TRUE,7967,8077795
2008,TEXAS,TX,"NADER, RALPH",OTHER,TRUE,5751,8077795
2008,UTAH,UT,"MCCAIN, JOHN",REPUBLICAN,FALSE,596030,952370
2008,UTAH,UT,"OBAMA, BARACK H.",DEMOCRAT,FALSE,327670,952370
2008,UTAH,UT,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,12012,952370
2008,UTAH,UT,"NADER, RALPH",OTHER,FALSE,8416,952370
2008,UTAH,UT,"BARR, BOB",LIBERTARIAN,FALSE,6966,952370
2008,UTAH,UT,"MCKINNEY, CYNTHIA",OTHER,FALSE,982,952370
2008,UTAH,UT,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,262,952370
2008,UTAH,UT,,OTHER,TRUE,32,952370
2008,VERMONT,VT,"OBAMA, BARACK H.",DEMOCRAT,FALSE,219262,325046
2008,VERMONT,VT,"MCCAIN, JOHN",REPUBLICAN,FALSE,98974,325046
2008,VERMONT,VT,"NADER, RALPH",OTHER,FALSE,3339,325046
2008,VERMONT,VT,,OTHER,TRUE,1464,325046
2008,VERMONT,VT,"BARR, BOB",LIBERTARIAN,FALSE,1067,325046
2008,VERMONT,VT,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,500,325046
2008,VERMONT,VT,"CALERO, ROGER",OTHER,FALSE,150,325046
2008,VERMONT,VT,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,149,325046
2008,VERMONT,VT,"MOORE, BRIAN",OTHER,FALSE,141,325046
2008,VIRGINIA,VA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1959532,3723260
2008,VIRGINIA,VA,"MCCAIN, JOHN",REPUBLICAN,FALSE,1725005,3723260
2008,VIRGINIA,VA,"NADER, RALPH",OTHER,FALSE,11483,3723260
2008,VIRGINIA,VA,"BARR, BOB",LIBERTARIAN,FALSE,11067,3723260
2008,VIRGINIA,VA,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,7474,3723260
2008,VIRGINIA,VA,,OTHER,TRUE,6355,3723260
2008,VIRGINIA,VA,"MCKINNEY, CYNTHIA",OTHER,FALSE,2344,3723260
2008,WASHINGTON,WA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1750848,3036878
2008,WASHINGTON,WA,"MCCAIN, JOHN",REPUBLICAN,FALSE,1229216,3036878
2008,WASHINGTON,WA,"NADER, RALPH",OTHER,FALSE,29489,3036878
2008,WASHINGTON,WA,"BARR, BOB",LIBERTARIAN,FALSE,12728,3036878
2008,WASHINGTON,WA,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,9432,3036878
2008,WASHINGTON,WA,"MCKINNEY, CYNTHIA",OTHER,FALSE,3819,3036878
2008,WASHINGTON,WA,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,705,3036878
2008,WASHINGTON,WA,"HARRIS, JAMES",OTHER,FALSE,641,3036878
2008,WEST VIRGINIA,WV,"MCCAIN, JOHN",REPUBLICAN,FALSE,397466,713451
2008,WEST VIRGINIA,WV,"OBAMA, BARACK H.",DEMOCRAT,FALSE,303857,713451
2008,WEST VIRGINIA,WV,"NADER, RALPH",OTHER,FALSE,7219,713451
2008,WEST VIRGINIA,WV,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,2465,713451
2008,WEST VIRGINIA,WV,"MCKINNEY, CYNTHIA",OTHER,FALSE,2355,713451
2008,WEST VIRGINIA,WV,,OTHER,TRUE,89,713451
2008,WISCONSIN,WI,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1677211,2983417
2008,WISCONSIN,WI,"MCCAIN, JOHN",REPUBLICAN,FALSE,1262393,2983417
2008,WISCONSIN,WI,"NADER, RALPH",OTHER,FALSE,17605,2983417
2008,WISCONSIN,WI,"BARR, BOB",LIBERTARIAN,FALSE,8858,2983417
2008,WISCONSIN,WI,SCATTERING,OTHER,FALSE,6521,2983417
2008,WISCONSIN,WI,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,5072,2983417
2008,WISCONSIN,WI,"MCKINNEY, CYNTHIA",OTHER,FALSE,4216,2983417
2008,WISCONSIN,WI,"WAMBOLDT, JEFFREY",OTHER,FALSE,764,2983417
2008,WISCONSIN,WI,"MOORE, BRIAN",OTHER,FALSE,540,2983417
2008,WISCONSIN,WI,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,237,2983417
2008,WYOMING,WY,"MCCAIN, JOHN",REPUBLICAN,FALSE,164958,254904
2008,WYOMING,WY,"OBAMA, BARACK H.",DEMOCRAT,FALSE,82868,254904
2008,WYOMING,WY,,OTHER,FALSE,3717,254904
2008,WYOMING,WY,"BARR, BOB",LIBERTARIAN,FALSE,1594,254904
2008,WYOMING,WY,,OTHER,TRUE,1521,254904
2008,WYOMING,WY,OVER VOTE,OTHER,FALSE,246,254904
2012,ALABAMA,AL,"ROMNEY, MITT",REPUBLICAN,FALSE,1255925,2074338
2012,ALABAMA,AL,"OBAMA, BARACK H.",DEMOCRAT,FALSE,795696,2074338
2012,ALABAMA,AL,,OTHER,FALSE,18706,2074338
2012,ALABAMA,AL,,OTHER,TRUE,4011,2074338
2012,ALASKA,AK,"ROMNEY, MITT",REPUBLICAN,FALSE,164676,300495
2012,ALASKA,AK,"OBAMA, BARACK H.",DEMOCRAT,FALSE,122640,300495
2012,ALASKA,AK,"JOHNSON, GARY",LIBERTARIAN,FALSE,7392,300495
2012,ALASKA,AK,"STEIN, JILL",OTHER,FALSE,2917,300495
2012,ALASKA,AK,,OTHER,TRUE,2870,300495
2012,ARIZONA,AZ,"ROMNEY, MITT",REPUBLICAN,FALSE,1233654,2299254
2012,ARIZONA,AZ,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1025232,2299254
2012,ARIZONA,AZ,"JOHNSON, GARY",LIBERTARIAN,FALSE,32100,2299254
2012,ARIZONA,AZ,"STEIN, JILL",OTHER,FALSE,7816,2299254
2012,ARIZONA,AZ,,OTHER,TRUE,452,2299254
2012,ARKANSAS,AR,"ROMNEY, MITT",REPUBLICAN,FALSE,647744,1069468
2012,ARKANSAS,AR,"OBAMA, BARACK H.",DEMOCRAT,FALSE,394409,1069468
2012,ARKANSAS,AR,"JOHNSON, GARY",LIBERTARIAN,FALSE,16276,1069468
2012,ARKANSAS,AR,"STEIN, JILL",OTHER,FALSE,9305,1069468
2012,ARKANSAS,AR,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,1734,1069468
2012,CALIFORNIA,CA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,7854285,13038547
2012,CALIFORNIA,CA,"ROMNEY, MITT",REPUBLICAN,FALSE,4839958,13038547
2012,CALIFORNIA,CA,"JOHNSON, GARY",LIBERTARIAN,FALSE,143221,13038547
2012,CALIFORNIA,CA,"STEIN, JILL",OTHER,FALSE,85638,13038547
2012,CALIFORNIA,CA,"BARR, ROSEANNE",OTHER,FALSE,53824,13038547
2012,CALIFORNIA,CA,"HOEFLING, THOMAS CONRAD """"TOM""""",OTHER,FALSE,38372,13038547
2012,CALIFORNIA,CA,,OTHER,TRUE,23249,13038547
2012,COLORADO,CO,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1323101,2569516
2012,COLORADO,CO,"ROMNEY, MITT",REPUBLICAN,FALSE,1185243,2569516
2012,COLORADO,CO,"JOHNSON, GARY",LIBERTARIAN,FALSE,35545,2569516
2012,COLORADO,CO,"STEIN, JILL",OTHER,FALSE,7508,2569516
2012,COLORADO,CO,"GOODE, VIRGIL HAMLIN, JR.",OTHER,FALSE,6234,2569516
2012,COLORADO,CO,"BARR, ROSEANNE",OTHER,FALSE,5057,2569516
2012,COLORADO,CO,"REED, JILL ANN",OTHER,FALSE,2588,2569516
2012,COLORADO,CO,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,FALSE,1262,2569516
2012,COLORADO,CO,"TITTLE, SHEILA """"SAMM""""",OTHER,FALSE,791,2569516
2012,COLORADO,CO,"HOEFLING, THOMAS CONRAD """"TOM""""",OTHER,FALSE,679,2569516
2012,COLORADO,CO,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,317,2569516
2012,COLORADO,CO,"ALEXANDER, STEWART",OTHER,FALSE,308,2569516
2012,COLORADO,CO,"MILLER, MERLIN",OTHER,FALSE,267,2569516
2012,COLORADO,CO,"STEVENS, THOMAS ROBERT """"TOM""""",OTHER,FALSE,235,2569516
2012,COLORADO,CO,"HARRIS, JAMES",OTHER,FALSE,192,2569516
2012,COLORADO,CO,"WHITE, JERRY",OTHER,FALSE,189,2569516
2012,CONNECTICUT,CT,"OBAMA, BARACK H.",DEMOCRAT,FALSE,905083,1558204
2012,CONNECTICUT,CT,"ROMNEY, MITT",REPUBLICAN,FALSE,634892,1558204
2012,CONNECTICUT,CT,"JOHNSON, GARY",LIBERTARIAN,FALSE,12340,1558204
2012,CONNECTICUT,CT,,OTHER,FALSE,4971,1558204
2012,CONNECTICUT,CT,,OTHER,TRUE,918,1558204
2012,DELAWARE,DE,"OBAMA, BARACK H.",DEMOCRAT,FALSE,242584,413890
2012,DELAWARE,DE,"ROMNEY, MITT",REPUBLICAN,FALSE,165484,413890
2012,DELAWARE,DE,"JOHNSON, GARY",LIBERTARIAN,FALSE,3882,413890
2012,DELAWARE,DE,"STEIN, JILL",OTHER,FALSE,1940,413890
2012,DISTRICT OF COLUMBIA,DC,"OBAMA, BARACK H.",DEMOCRAT,FALSE,267070,293764
2012,DISTRICT OF COLUMBIA,DC,"ROMNEY, MITT",REPUBLICAN,FALSE,21381,293764
2012,DISTRICT OF COLUMBIA,DC,"STEIN, JILL",OTHER,FALSE,2458,293764
2012,DISTRICT OF COLUMBIA,DC,"JOHNSON, GARY",LIBERTARIAN,FALSE,2083,293764
2012,DISTRICT OF COLUMBIA,DC,,OTHER,TRUE,772,293764
2012,FLORIDA,FL,"OBAMA, BARACK H.",DEMOCRAT,FALSE,4237756,8474179
2012,FLORIDA,FL,"ROMNEY, MITT",REPUBLICAN,FALSE,4163447,8474179
2012,FLORIDA,FL,"JOHNSON, GARY",LIBERTARIAN,FALSE,44726,8474179
2012,FLORIDA,FL,"STEIN, JILL",OTHER,FALSE,8947,8474179
2012,FLORIDA,FL,"BARR, ROSEANNE",OTHER,FALSE,8154,8474179
2012,FLORIDA,FL,"STEVENS, THOMAS ROBERT """"TOM""""",OTHER,FALSE,3856,8474179
2012,FLORIDA,FL,"GOODE, VIRGIL HAMLIN, JR.",OTHER,FALSE,2607,8474179
2012,FLORIDA,FL,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,FALSE,1754,8474179
2012,FLORIDA,FL,"HOEFLING, THOMAS CONRAD """"TOM""""",OTHER,FALSE,946,8474179
2012,FLORIDA,FL,"BARNETT, ANDRE",OTHER,FALSE,820,8474179
2012,FLORIDA,FL,"ALEXANDER, STEWART",OTHER,FALSE,799,8474179
2012,FLORIDA,FL,"LINDSAY, PETA",OTHER,FALSE,322,8474179
2012,FLORIDA,FL,,OTHER,TRUE,45,8474179
2012,GEORGIA,GA,"ROMNEY, MITT",REPUBLICAN,FALSE,2078688,3897839
2012,GEORGIA,GA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1773827,3897839
2012,GEORGIA,GA,"JOHNSON, GARY",LIBERTARIAN,FALSE,45324,3897839
2012,HAWAII,HI,"OBAMA, BARACK H.",DEMOCRAT,FALSE,306658,437159
2012,HAWAII,HI,"ROMNEY, MITT",REPUBLICAN,FALSE,121015,437159
2012,HAWAII,HI,"JOHNSON, GARY",LIBERTARIAN,FALSE,3840,437159
2012,HAWAII,HI,"STEIN, JILL",OTHER,FALSE,3184,437159
2012,HAWAII,HI,BLANK VOTE,OTHER,FALSE,2227,437159
2012,HAWAII,HI,OVER VOTE,OTHER,FALSE,235,437159
2012,IDAHO,ID,"ROMNEY, MITT",REPUBLICAN,FALSE,420911,652274
2012,IDAHO,ID,"OBAMA, BARACK H.",DEMOCRAT,FALSE,212787,652274
2012,IDAHO,ID,"JOHNSON, GARY",LIBERTARIAN,FALSE,9453,652274
2012,IDAHO,ID,,OTHER,FALSE,6901,652274
2012,IDAHO,ID,"GOODE, VIRGIL HAMLIN, JR.",OTHER,FALSE,2222,652274
2012,ILLINOIS,IL,"OBAMA, BARACK H.",DEMOCRAT,FALSE,3019512,5242014
2012,ILLINOIS,IL,"ROMNEY, MITT",REPUBLICAN,FALSE,2135216,5242014
2012,ILLINOIS,IL,"JOHNSON, GARY",LIBERTARIAN,FALSE,56229,5242014
2012,ILLINOIS,IL,"STEIN, JILL",OTHER,FALSE,30222,5242014
2012,ILLINOIS,IL,,OTHER,TRUE,835,5242014
2012,INDIANA,IN,"ROMNEY, MITT",REPUBLICAN,FALSE,1420543,2624534
2012,INDIANA,IN,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1152887,2624534
2012,INDIANA,IN,"JOHNSON, GARY",LIBERTARIAN,FALSE,50111,2624534
2012,INDIANA,IN,,OTHER,TRUE,993,2624534
2012,IOWA,IA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,822544,1582180
2012,IOWA,IA,"ROMNEY, MITT",REPUBLICAN,FALSE,730617,1582180
2012,IOWA,IA,"JOHNSON, GARY",LIBERTARIAN,FALSE,12926,1582180
2012,IOWA,IA,,OTHER,TRUE,7442,1582180
2012,IOWA,IA,"STEIN, JILL",OTHER,FALSE,3769,1582180
2012,IOWA,IA,"GOODE, VIRGIL HAMLIN, JR.",OTHER,FALSE,3038,1582180
2012,IOWA,IA,,OTHER,FALSE,1027,1582180
2012,IOWA,IA,"HARRIS, JAMES",OTHER,FALSE,445,1582180
2012,IOWA,IA,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,372,1582180
2012,KANSAS,KS,"ROMNEY, MITT",REPUBLICAN,FALSE,692634,1159971
2012,KANSAS,KS,"OBAMA, BARACK H.",DEMOCRAT,FALSE,440726,1159971
2012,KANSAS,KS,"JOHNSON, GARY",LIBERTARIAN,FALSE,20456,1159971
2012,KANSAS,KS,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,5017,1159971
2012,KANSAS,KS,,OTHER,TRUE,1138,1159971
2012,KENTUCKY,KY,"ROMNEY, MITT",REPUBLICAN,FALSE,1087190,1797212
2012,KENTUCKY,KY,"OBAMA, BARACK H.",DEMOCRAT,FALSE,679370,1797212
2012,KENTUCKY,KY,"JOHNSON, GARY",LIBERTARIAN,FALSE,17063,1797212
2012,KENTUCKY,KY,"TERRY, RANDALL",OTHER,FALSE,6872,1797212
2012,KENTUCKY,KY,"STEIN, JILL",OTHER,FALSE,6337,1797212
2012,KENTUCKY,KY,,OTHER,TRUE,380,1797212
2012,LOUISIANA,LA,"ROMNEY, MITT",REPUBLICAN,FALSE,1152262,1994065
2012,LOUISIANA,LA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,809141,1994065
2012,LOUISIANA,LA,"JOHNSON, GARY",LIBERTARIAN,FALSE,18157,1994065
2012,LOUISIANA,LA,"STEIN, JILL",OTHER,FALSE,6978,1994065
2012,LOUISIANA,LA,"GOODE, VIRGIL HAMLIN, JR.",OTHER,FALSE,2508,1994065
2012,LOUISIANA,LA,"TITTLE, SHEILA """"SAMM""""",OTHER,FALSE,1767,1994065
2012,LOUISIANA,LA,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,FALSE,1368,1994065
2012,LOUISIANA,LA,"LINDSAY, PETA",OTHER,FALSE,622,1994065
2012,LOUISIANA,LA,"FELLURE, LOWELL JACKSON """"JACK""""",OTHER,FALSE,518,1994065
2012,LOUISIANA,LA,"HARRIS, JAMES",OTHER,FALSE,389,1994065
2012,LOUISIANA,LA,"WHITE, JEROME """"JERRY""""",OTHER,FALSE,355,1994065
2012,MAINE,ME,"OBAMA, BARACK H.",DEMOCRAT,FALSE,401306,724758
2012,MAINE,ME,"ROMNEY, MITT",REPUBLICAN,FALSE,292276,724758
2012,MAINE,ME,BLANK VOTE,OTHER,FALSE,11578,724758
2012,MAINE,ME,"JOHNSON, GARY",LIBERTARIAN,FALSE,9352,724758
2012,MAINE,ME,"STEIN, JILL",OTHER,FALSE,8119,724758
2012,MAINE,ME,,OTHER,TRUE,2127,724758
2012,MARYLAND,MD,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1677844,2707327
2012,MARYLAND,MD,"ROMNEY, MITT",REPUBLICAN,FALSE,971869,2707327
2012,MARYLAND,MD,"JOHNSON, GARY",LIBERTARIAN,FALSE,30195,2707327
2012,MARYLAND,MD,"STEIN, JILL",OTHER,FALSE,17110,2707327
2012,MARYLAND,MD,,OTHER,TRUE,10309,2707327
2012,MASSACHUSETTS,MA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1921290,3184196
2012,MASSACHUSETTS,MA,"ROMNEY, MITT",REPUBLICAN,FALSE,1188314,3184196
2012,MASSACHUSETTS,MA,"JOHNSON, GARY",LIBERTARIAN,FALSE,30920,3184196
2012,MASSACHUSETTS,MA,"STEIN, JILL",OTHER,FALSE,20691,3184196
2012,MASSACHUSETTS,MA,BLANK VOTE/SCATTERING,OTHER,FALSE,16429,3184196
2012,MASSACHUSETTS,MA,OTHER,OTHER,FALSE,6552,3184196
2012,MICHIGAN,MI,"OBAMA, BARACK H.",DEMOCRAT,FALSE,2564569,4730961
2012,MICHIGAN,MI,"ROMNEY, MITT",REPUBLICAN,FALSE,2115256,4730961
2012,MICHIGAN,MI,"STEIN, JILL",OTHER,FALSE,21897,4730961
2012,MICHIGAN,MI,"GOODE, VIRGIL HAMLIN, JR.",OTHER,FALSE,16119,4730961
2012,MICHIGAN,MI,,OTHER,TRUE,7973,4730961
2012,MICHIGAN,MI,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,FALSE,5147,4730961
2012,MINNESOTA,MN,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1546167,2936561
2012,MINNESOTA,MN,"ROMNEY, MITT",REPUBLICAN,FALSE,1320225,2936561
2012,MINNESOTA,MN,"JOHNSON, GARY",LIBERTARIAN,FALSE,35098,2936561
2012,MINNESOTA,MN,"STEIN, JILL",OTHER,FALSE,13023,2936561
2012,MINNESOTA,MN,,OTHER,TRUE,10641,2936561
2012,MINNESOTA,MN,"GOODE, VIRGIL HAMLIN, JR.",OTHER,FALSE,3722,2936561
2012,MINNESOTA,MN,"CARLSON, JIM",OTHER,FALSE,3149,2936561
2012,MINNESOTA,MN,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,FALSE,1996,2936561
2012,MINNESOTA,MN,"MORSTAD, DEAN",OTHER,FALSE,1092,2936561
2012,MINNESOTA,MN,"HARRIS, JAMES",OTHER,FALSE,1051,2936561
2012,MINNESOTA,MN,"LINDSAY, PETA",OTHER,FALSE,397,2936561
2012,MISSISSIPPI,MS,"ROMNEY, MITT",REPUBLICAN,FALSE,710746,1285584
2012,MISSISSIPPI,MS,"OBAMA, BARACK H.",DEMOCRAT,FALSE,562949,1285584
2012,MISSISSIPPI,MS,"JOHNSON, GARY",LIBERTARIAN,FALSE,6676,1285584
2012,MISSISSIPPI,MS,"GOODE, VIRGIL HAMLIN, JR.",OTHER,FALSE,2609,1285584
2012,MISSISSIPPI,MS,"STEIN, JILL",OTHER,FALSE,1588,1285584
2012,MISSISSIPPI,MS,"WASHER, BARBARA DALE",OTHER,FALSE,1016,1285584
2012,MISSOURI,MO,"ROMNEY, MITT",REPUBLICAN,FALSE,1482440,2757323
2012,MISSOURI,MO,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1223796,2757323
2012,MISSOURI,MO,"JOHNSON, GARY",LIBERTARIAN,FALSE,43151,2757323
2012,MISSOURI,MO,"GOODE, VIRGIL HAMLIN, JR.",OTHER,FALSE,7936,2757323
2012,MONTANA,MT,"ROMNEY, MITT",REPUBLICAN,FALSE,267928,484048
2012,MONTANA,MT,"OBAMA, BARACK H.",DEMOCRAT,FALSE,201839,484048
2012,MONTANA,MT,"JOHNSON, GARY",LIBERTARIAN,FALSE,14165,484048
2012,MONTANA,MT,,OTHER,TRUE,116,484048
2012,NEBRASKA,NE,"ROMNEY, MITT",REPUBLICAN,FALSE,475064,794379
2012,NEBRASKA,NE,"OBAMA, BARACK H.",DEMOCRAT,FALSE,302081,794379
